w1	w2	w3	w4	count	gt_prob
the	winning	shot	in	1	0.00000917
the	world.	As	of	1	0.00000917
the	year	by	the	1	0.00000917
the	year.	2011	World	1	0.00000917
the	youngest	of	three	1	0.00000917
their	first	in	a	1	0.00000917
their	five	draft	picks	1	0.00000917
their	line	and	length	1	0.00000917
their	return	to	win	1	0.00000917
their	target	of	223	1	0.00000917
their	tour	of	India	1	0.00000917
them	to	the	final	1	0.00000917
these	matches	and	just	1	0.00000917
third	IPL	title.	Dhoni	1	0.00000917
third	ODI	at	Jaipur	1	0.00000917
third	ODI	of	the	1	0.00000917
third	ODI.	Dhoni	was	1	0.00000917
third	Test	in	Melbourne,	1	0.00000917
third	game	of	the	1	0.00000917
third	highest	civilian	award	1	0.00000917
third	overall	and	the	1	0.00000917
third	test	with	injury.	1	0.00000917
this	century,	his	performance	1	0.00000917
this	title	with	Rohit	1	0.00000917
though	Dhoni	himself	was	1	0.00000917
though	Dhoni	scored	a	1	0.00000917
thought	that	one	day	1	0.00000917
thousand	runs	in	ODIs	1	0.00000917
thousand	runs	in	the	1	0.00000917
three	children.	His	family	1	0.00000917
three	consecutive	50-plus	scores	1	0.00000917
three	different	limited	overs	1	0.00000917
three	games	and	did	1	0.00000917
three	games	with	the	1	0.00000917
three	innings	at	an	1	0.00000917
three	innings	in	the	1	0.00000917
three	matches	at	an	1	0.00000917
three	matches	of	the	1	0.00000917
three	runs	in	the	1	0.00000917
three	tests	in	the	1	0.00000917
three	years.	He	was	1	0.00000917
three-match	series,	Dhoni	scored	1	0.00000917
thus	ruling	him	out	1	0.00000917
thus,	becoming	the	second	1	0.00000917
tightened	for	his	family.	1	0.00000917
till	2019.	He	has	1	0.00000917
time	in	five	years	1	0.00000917
time	in	its	history.	1	0.00000917
time.	Captaincy	In	2007,	1	0.00000917
time.	Records	and	achievements	1	0.00000917
times	(2010,	2011,	2018,	1	0.00000917
times	in	ODIs.	Dhoni	1	0.00000917
title	again	in	2021	1	0.00000917
title	in	2011.	Dhoni	1	0.00000917
title	in	2014.	Dhoni	1	0.00000917
title	in	2018.	The	1	0.00000917
title	winning	campaign,	he	1	0.00000917
title	winning	squad	in	1	0.00000917
title	wins	and	ten	1	0.00000917
title	with	Rohit	Sharma	1	0.00000917
title.	Dhoni	led	CSK	1	0.00000917
titled	M.S.	Dhoni:	The	1	0.00000917
titled	Roar	of	The	1	0.00000917
titles	in	2010	and	1	0.00000917
to	1998	and	Central	1	0.00000917
to	2003,	Dhoni	worked	1	0.00000917
to	2014.	Dhoni	has	1	0.00000917
to	2017	and	in	1	0.00000917
to	Bangladesh	and	Sri	1	0.00000917
to	CSK	for	the	1	0.00000917
to	Dhoni	in	the	1	0.00000917
to	No.	3	in	1	0.00000917
to	Pan	Singh	and	1	0.00000917
to	Ruturaj	Gaikwad.	He	1	0.00000917
to	Sachin	Tendulkar,	the	1	0.00000917
to	Sri	Lanka	in	1	0.00000917
to	West	Indies	and	1	0.00000917
to	a	spelling	mistake	1	0.00000917
to	achieve	the	top	1	0.00000917
to	adjust	their	line	1	0.00000917
to	aggregate	more	than	1	0.00000917
to	an	Indian	win.	1	0.00000917
to	back	centuries.	International	1	0.00000917
to	be	$80.3	million	1	0.00000917
to	become	a	cricketer	1	0.00000917
to	become	a	soldier	1	0.00000917
to	claim	all	ICC	1	0.00000917
to	clear	the	boundary.	1	0.00000917
to	criticism	of	his	1	0.00000917
to	effect	100	stumpings	1	0.00000917
to	ensure	that	the	1	0.00000917
to	eventual	champions	Australia	1	0.00000917
to	have	an	average	1	0.00000917
to	have	scored	more	1	0.00000917
to	him	by	a	1	0.00000917
to	him.	Dhoni	has	1	0.00000917
to	honour	him	by	1	0.00000917
to	its	second	Champions	1	0.00000917
to	its	second	consecutive	1	0.00000917
to	its	third	IPL	1	0.00000917
to	join	the	Army.	1	0.00000917
to	lead	CSK	to	1	0.00000917
to	lead	India	200	1	0.00000917
to	make	150	stumpings	1	0.00000917
to	make	it	to	1	0.00000917
to	pass	10,000	runs	1	0.00000917
to	play	200	T20	1	0.00000917
to	play	cricket	on	1	0.00000917
to	play	the	final	1	0.00000917
to	produce	content	across	1	0.00000917
to	regular	captain	Rohit	1	0.00000917
to	score	more	than	1	0.00000917
to	showcase	his	batting	1	0.00000917
to	study	MBA	but	1	0.00000917
to	take	India	to	1	0.00000917
to	the	2011	world	1	0.00000917
to	the	East	Zone	1	0.00000917
to	the	final	on	1	0.00000917
to	the	finals	in	1	0.00000917
to	the	finals,	where	1	0.00000917
to	the	higher	division.	1	0.00000917
to	the	knock	out	1	0.00000917
to	the	nation	as	1	0.00000917
to	the	quarter	final	1	0.00000917
to	the	title	again	1	0.00000917
to	two	Champions	League	1	0.00000917
to	victory	again	the	1	0.00000917
to	victory	by	one	1	0.00000917
to	win	100	ODI	1	0.00000917
to	win	a	single	1	0.00000917
to	win	all	group	1	0.00000917
to	win	the	title	1	0.00000917
to	win	three	different	1	0.00000917
took	his	first	and	1	0.00000917
top	ranking	in	ICC	1	0.00000917
top-scored	in	all	the	1	0.00000917
topped	the	ICC	ODI	1	0.00000917
tour	in	December	2004.	1	0.00000917
tour	later	that	season.	1	0.00000917
tour	of	Australia	in	1	0.00000917
tour	of	England,	he	1	0.00000917
tour	of	India	at	1	0.00000917
tour	of	India	in	1	0.00000917
tour	of	Pakistan	scoring	1	0.00000917
tour	of	Zimbabwe	and	1	0.00000917
tour.	Though,	he	had	1	0.00000917
toured	India	for	a	1	0.00000917
toured	South	Africa	and	1	0.00000917
toured	West	Indies	for	1	0.00000917
tournament	after	defeating	Pakistan	1	0.00000917
tournament	against	the	hosts	1	0.00000917
tournament	and	was	part	1	0.00000917
tournament	included	488	runs	1	0.00000917
tournament	involving	Kenya,	India	1	0.00000917
tournament	thus	ruling	him	1	0.00000917
tournament.	As	a	result,	1	0.00000917
tournament.	Dhoni	made	his	1	0.00000917
tournament.	He	returned	to	1	0.00000917
tournaments.	He	also	led	1	0.00000917
towards	the	Long-on,	Long-off,	1	0.00000917
training	camp,	he	became	1	0.00000917
training	jumps	from	Indian	1	0.00000917
tri-nation	tournament	against	the	1	0.00000917
tri-nation	tournament	involving	Kenya,	1	0.00000917
triangular	series	in	Australia,	1	0.00000917
tried	other	wicket-keeper/batsmen	like	1	0.00000917
trophies.	In	the	rain-shortened	1	0.00000917
trophy	and	on	25	1	0.00000917
trophy,	he	played	for	1	0.00000917
trophy,	where	he	scored	1	0.00000917
twelfth	overall	to	do	1	0.00000917
twice	in	three	games	1	0.00000917
two	Champions	League	T20	1	0.00000917
two	centuries	during	Sri	1	0.00000917
two	innings	at	a	1	0.00000917
two	new	franchises	Rising	1	0.00000917
two	resulting	in	wins,	1	0.00000917
two	seasons	for	the	1	0.00000917
two	tests	including	a	1	0.00000917
two-week	stint	with	the	1	0.00000917
two-year	suspension	of	Chennai	1	0.00000917
unavailable,	Dhoni	became	the	1	0.00000917
unbeaten	183	runs	off	1	0.00000917
unbeaten	91.	In	December	1	0.00000917
unbeaten	four-ball	20.	Outside	1	0.00000917
unbeaten.	Dhoni	stepped	down	1	0.00000917
under	South	Eastern	Railway	1	0.00000917
under-16	championship.	In	the	1	0.00000917
unexpectedly	crashed	out	in	1	0.00000917
unorthodox	batsman	who	deviates	1	0.00000917
unorthodox	captaincy,	approachability	and	1	0.00000917
unravelling	the	enigma	that	1	0.00000917
until	his	resignation	from	1	0.00000917
until	it	was	broken	1	0.00000917
up	the	order	and	1	0.00000917
value	was	projected	to	1	0.00000917
vandalised	and	damaged	by	1	0.00000917
various	genres.	The	first	1	0.00000917
vehicle	re-seller	CARS24	and	1	0.00000917
via	the	BCCI's	small-town	1	0.00000917
vice-captain	of	the	ODI	1	0.00000917
vice-president	in	India	Cements	1	0.00000917
victory	again	the	following	1	0.00000917
victory	by	one	wicket.	1	0.00000917
victory	in	South	Africa	1	0.00000917
victory	in	the	2007	1	0.00000917
victory	in	the	2013	1	0.00000917
victory	in	the	2016	1	0.00000917
victory	in	the	tournament	1	0.00000917
victory	over	West	Indies	1	0.00000917
victory,	their	first	in	1	0.00000917
village	in	Uttar	Pradesh	1	0.00000917
wanted	to	become	a	1	0.00000917
wanted	to	join	the	1	0.00000917
wanting	his	son	to	1	0.00000917
wanting	to	become	a	1	0.00000917
was	a	documentary	web	1	0.00000917
was	a	member	of	1	0.00000917
was	acquired	by	Chennai	1	0.00000917
was	adjudged	Man	of	1	0.00000917
was	also	named	as	1	0.00000917
was	also	the	highest	1	0.00000917
was	appointed	captain	of	1	0.00000917
was	appointed	the	new	1	0.00000917
was	awarded	India's	highest	1	0.00000917
was	awarded	a	"B"	1	0.00000917
was	awarded	an	'A'	1	0.00000917
was	awarded	an	honorary	1	0.00000917
was	awarded	the	Man	1	0.00000917
was	born	on	6	1	0.00000917
was	born	on	7	1	0.00000917
was	broken	by	Wriddhiman	1	0.00000917
was	broken	seven	years	1	0.00000917
was	described	in	Wisden	1	0.00000917
was	identified	as	one	1	0.00000917
was	included	in	the	1	0.00000917
was	inducted	into	ICC	1	0.00000917
was	later	appointed	as	1	0.00000917
was	made	popular	by	1	0.00000917
was	marred	by	rain	1	0.00000917
was	named	as	a	1	0.00000917
was	named	as	captain	1	0.00000917
was	named	as	the	1	0.00000917
was	named	in	India's	1	0.00000917
was	named	player	of	1	0.00000917
was	named	vice-captain	of	1	0.00000917
was	not	selected	for	1	0.00000917
was	one	of	the	1	0.00000917
was	out	for	a	1	0.00000917
was	picked	in	the	1	0.00000917
was	projected	to	be	1	0.00000917
was	promoted	to	No.	1	0.00000917
was	released	on	28	1	0.00000917
was	released	on	29	1	0.00000917
was	released	on	5	1	0.00000917
was	retained	for	₹12	1	0.00000917
was	retired	by	the	1	0.00000917
was	ruled	out	of	1	0.00000917
was	run	out	for	1	0.00000917
was	subsequently	named	in	1	0.00000917
was	the	captain	of	1	0.00000917
was	the	highest	score	1	0.00000917
was	the	most	expensive	1	0.00000917
was	the	youngest	of	1	0.00000917
was	tightened	for	his	1	0.00000917
was	vandalised	and	damaged	1	0.00000917
was	washed	away.	Dhoni	1	0.00000917
was	washed	out.	Dhoni	1	0.00000917
washed	away.	Dhoni	played	1	0.00000917
washed	out.	Dhoni	averaged	1	0.00000917
web	series	titled	Roar	1	0.00000917
well	as	being	the	1	0.00000917
well	as	hard-hitting	batting	1	0.00000917
well	for	the	India	1	0.00000917
went	past	10,000	ODI	1	0.00000917
went	past	Kumar	Sangakkara's	1	0.00000917
were	established	for	the	1	0.00000917
when	dismissing	Keemo	Paul.	1	0.00000917
when	he	bowled	Travis	1	0.00000917
when	he	stumped	Akila	1	0.00000917
where	Dhoni	made	84	1	0.00000917
where	Dhoni	scored	146	1	0.00000917
where	India	finished	as	1	0.00000917
where	India	remained	unbeaten.	1	0.00000917
where	Jharkhand	lost	against	1	0.00000917
where	he	hit	the	1	0.00000917
where	he	scored	102	1	0.00000917
where	he	scored	an	1	0.00000917
where	he	started	gaining	1	0.00000917
where	he	started	playing	1	0.00000917
where	he	was	adjudged	1	0.00000917
where	the	plot	illustrates	1	0.00000917
which	India	finished	as	1	0.00000917
which	India	unexpectedly	crashed	1	0.00000917
which	India	won	to	1	0.00000917
which	dealt	with	the	1	0.00000917
which	got	him	the	1	0.00000917
which	has	earned	him	1	0.00000917
which	he	co-owns	while	1	0.00000917
which	led	to	criticism	1	0.00000917
which	surpassed	the	earlier	1	0.00000917
which	was	broken	seven	1	0.00000917
which	was	presented	to	1	0.00000917
which	was	released	on	1	0.00000917
which	was	the	highest	1	0.00000917
while	also	becoming	the	1	0.00000917
while	also	being	criticised	1	0.00000917
while	also	later	winning	1	0.00000917
while	also	serving	as	1	0.00000917
while	playing	for	Bihar	1	0.00000917
who	deviates	from	conventional	1	0.00000917
who	plays	as	a	1	0.00000917
who	was	born	on	1	0.00000917
whose	IPL	franchise	he	1	0.00000917
wicket	in	international	cricket	1	0.00000917
wicket	keeper	in	a	1	0.00000917
wicket	partnership	for	India	1	0.00000917
wicket-keeper	(123)	T20Is	Second	1	0.00000917
wicket-keeper	(183*)	Highest	eighth	1	0.00000917
wicket-keeper	(294)	ODIs	Most	1	0.00000917
wicket-keeper	(34)	Most	catches	1	0.00000917
wicket-keeper	(4876)	Most	number	1	0.00000917
wicket-keeper	(829)	Sixth	most	1	0.00000917
wicket-keeper	Most	stumpings	by	1	0.00000917
wicket-keeper	and	was	described	1	0.00000917
wicket-keeper	batsmen	and	captains,	1	0.00000917
wicket-keeper	for	Commando	cricket	1	0.00000917
wicket-keeper	of	the	ICC	1	0.00000917
wicket-keeper	spot	didn't	lack	1	0.00000917
wicket-keeper	to	do	so.	1	0.00000917
wicket-keeper	to	effect	100	1	0.00000917
wicket-keeper	to	ensure	that	1	0.00000917
wicket-keeper	to	make	150	1	0.00000917
wicket-keeper)	ICC	Men's	T20I	1	0.00000917
wicket-keeper)	ICC	Spirit	of	1	0.00000917
wicket-keeper,	he	has	been	1	0.00000917
wicket-keeper.	Dhoni	is	an	1	0.00000917
wicket-keeper.	Dhoni	played	in	1	0.00000917
wicket-keeper.	Widely	regarded	as	1	0.00000917
wicket-keeper/batsmen	like	Parthiv	Patel	1	0.00000917
wicket-keepers	of	all	time.	1	0.00000917
wicket-keeping.	In	the	DLF	1	0.00000917
wicket.	In	November	2013,	1	0.00000917
wicketkeeper	of	the	'Team	1	0.00000917
wicketkeeper	until	it	was	1	0.00000917
wickets.	He	plays	the	1	0.00000917
wife	have	a	daughter,	1	0.00000917
win	100	ODI	matches.	1	0.00000917
win	a	single	match	1	0.00000917
win	all	group	stage	1	0.00000917
win	and	later	Dhoni	1	0.00000917
win	the	title	in	1	0.00000917
win	three	different	limited	1	0.00000917
win,	following	his	unbeaten	1	0.00000917
win,	titled	M.S.	Dhoni:	1	0.00000917
win.	Dhoni	played	all	1	0.00000917
winning	campaign,	he	scored	1	0.00000917
winning	it	five	times	1	0.00000917
winning	shot	in	2011	1	0.00000917
winning	squad	in	2018.	1	0.00000917
winning	the	Man	of	1	0.00000917
winning	the	game	for	1	0.00000917
wins	and	ten	final	1	0.00000917
wins	by	an	Indian	1	0.00000917
wins,	helping	India	secure	1	0.00000917
with	283	runs	in	1	0.00000917
with	Banijay	Asia	to	1	0.00000917
with	Bhuvneshwar	Kumar)	Most	1	0.00000917
with	Dhoni	averaging	more	1	0.00000917
with	Dhoni	being	named	1	0.00000917
with	Dhoni	having	a	1	0.00000917
with	Dhoni	himself	managing	1	0.00000917
with	Dhoni	scoring	ducks	1	0.00000917
with	India	crashing	out	1	0.00000917
with	Rohit	Sharma	.	1	0.00000917
with	Sushant	Singh	Rajput	1	0.00000917
with	a	century	in	1	0.00000917
with	a	firm	grip	1	0.00000917
with	a	half-century	and	1	0.00000917
with	an	average	of	1	0.00000917
with	back	to	back	1	0.00000917
with	five	fifties,	17	1	0.00000917
with	five	title	wins	1	0.00000917
with	force	and	precision	1	0.00000917
with	injury.	Dhoni	made	1	0.00000917
with	the	Territorial	Army	1	0.00000917
with	the	ban	of	1	0.00000917
with	the	city	of	1	0.00000917
with	the	father	wanting	1	0.00000917
with	the	highest	aggregate	1	0.00000917
with	the	latter	two	1	0.00000917
with	the	parachute	regiment	1	0.00000917
with	three	consecutive	50-plus	1	0.00000917
won	by	five	runs	1	0.00000917
won	its	second	ever	1	0.00000917
won	the	2010	Champions	1	0.00000917
won	the	2010	edition	1	0.00000917
won	the	Asia	Cup	1	0.00000917
won	the	Deodhar	Trophy,	1	0.00000917
won	the	away	ODI	1	0.00000917
won	to	achieve	the	1	0.00000917
worked	as	a	Travelling	1	0.00000917
world	cup	after	defeating	1	0.00000917
world	cup	win,	titled	1	0.00000917
world	cup.	In	the	1	0.00000917
world.	As	of	2022,	1	0.00000917
would	surpass	his	earlier	1	0.00000917
year	by	the	ICC	1	0.00000917
year	in	ODIs	in	1	0.00000917
year	later	against	Sri	1	0.00000917
year.	2011	World	Cup	1	0.00000917
years	The	Indian	ODI	1	0.00000917
years	and	Dhoni	top-scored	1	0.00000917
years	and	retirement	Dhoni	1	0.00000917
years	later	by	Shane	1	0.00000917
years.	He	was	named	1	0.00000917
yet	anything	but	crude'.	1	0.00000917
youngest	of	three	children.	1	0.00000917
zone	and	Rest	of	1	0.00000917
zone	of	Indian	Railways.	1	0.00000917
ˈd̪ʱoːniː]	;	born	7	1	0.00000917
ˈsɪŋɡʱ	ˈd̪ʱoːniː]	;	born	1	0.00000917
₹12	crore	(US$1.4	million)	1	0.00000917
₹125	million	(US$1.5	million).	1	0.00000917
